match_id,date,season,competition,round,home_team,away_team,source_url,home_goals,away_goals
430768,2022-12-21 18:30:00,2022-2023,Runkosarja,,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-21-12-2022/,8,6
430769,2022-12-21 18:30:00,2022-2023,Runkosarja,,Oilers,Nokian KrP,https://fliiga.com/ottelut/miehet/oilers-nokian-krp-21-12-2022/,5,8
430770,2022-12-28 18:30:00,2022-2023,Runkosarja,,EräViikingit,Happee,https://fliiga.com/ottelut/miehet/eraviikingit-happee-28-12-2022/,1,6
430771,2022-12-28 18:30:00,2022-2023,Runkosarja,,LASB,FBC Turku,https://fliiga.com/ottelut/miehet/lasb-fbc-turku-28-12-2022/,6,5
430772,2022-12-30 18:30:00,2022-2023,Runkosarja,,Happee,Classic,https://fliiga.com/ottelut/miehet/happee-classic-30-12-2022/,5,7
430773,2022-12-30 18:30:00,2022-2023,Runkosarja,,Jymy,SPV,https://fliiga.com/ottelut/miehet/jymy-spv-30-12-2022/,2,4
430774,2023-01-04 18:30:00,2022-2023,Runkosarja,,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-4-1-2023/,2,4
430858,2023-01-05 18:30:00,2022-2023,Runkosarja,,EräViikingit,Oilers,https://fliiga.com/ottelut/miehet/eraviikingit-oilers-5-1-2023/,6,7
430775,2023-01-06 17:00:00,2022-2023,Runkosarja,,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-6-1-2023/,2,3
430859,2023-01-06 17:00:00,2022-2023,Runkosarja,,EräViikingit,SPV,https://fliiga.com/ottelut/miehet/eraviikingit-spv-6-1-2023/,5,7
430776,2023-01-06 18:30:00,2022-2023,Runkosarja,,FBC Turku,Jymy,https://fliiga.com/ottelut/miehet/fbc-turku-jymy-6-1-2023/,5,6
430777,2023-01-06 18:30:00,2022-2023,Runkosarja,,OLS,Happee,https://fliiga.com/ottelut/miehet/ols-happee-6-1-2023/,7,10
430778,2023-01-11 18:30:00,2022-2023,Runkosarja,,Nokian KrP,Jymy,https://fliiga.com/ottelut/miehet/nokian-krp-jymy-11-1-2023/,10,3
430779,2023-01-13 18:30:00,2022-2023,Runkosarja,,Classic,EräViikingit,https://fliiga.com/ottelut/miehet/classic-eraviikingit-13-1-2023/,8,4
430780,2023-01-13 18:30:00,2022-2023,Runkosarja,,TPS,FBC Turku,https://fliiga.com/ottelut/miehet/tps-fbc-turku-13-1-2023/,9,5
430781,2023-01-13 18:30:00,2022-2023,Runkosarja,,Oilers,LASB,https://fliiga.com/ottelut/miehet/oilers-lasb-13-1-2023/,5,2
430782,2023-01-14 17:00:00,2022-2023,Runkosarja,,Jymy,Indians,https://fliiga.com/ottelut/miehet/jymy-indians-14-1-2023/,3,4
430784,2023-01-14 17:00:00,2022-2023,Runkosarja,,LASB,OLS,https://fliiga.com/ottelut/miehet/lasb-ols-14-1-2023/,7,6
430783,2023-01-14 18:30:00,2022-2023,Runkosarja,,TPS,Happee,https://fliiga.com/ottelut/miehet/tps-happee-14-1-2023/,3,4
430785,2023-01-15 14:30:00,2022-2023,Runkosarja,,FBC Turku,Classic,https://fliiga.com/ottelut/miehet/fbc-turku-classic-15-1-2023/,4,12
430787,2023-01-15 17:00:00,2022-2023,Runkosarja,,SPV,Indians,https://fliiga.com/ottelut/miehet/spv-indians-15-1-2023/,4,2
430860,2023-01-15 17:00:00,2022-2023,Runkosarja,,EräViikingit,OLS,https://fliiga.com/ottelut/miehet/eraviikingit-ols-15-1-2023/,4,2
430786,2023-01-15 18:30:00,2022-2023,Runkosarja,,Happee,Oilers,https://fliiga.com/ottelut/miehet/happee-oilers-15-1-2023/,6,5
430788,2023-01-25 18:30:00,2022-2023,Runkosarja,,Classic,FBC Turku,https://fliiga.com/ottelut/miehet/classic-fbc-turku-25-1-2023/,8,2
430861,2023-01-26 18:30:00,2022-2023,Runkosarja,,EräViikingit,TPS,https://fliiga.com/ottelut/miehet/eraviikingit-tps-26-1-2023/,4,9
430789,2023-01-27 18:30:00,2022-2023,Runkosarja,,FBC Turku,Nokian KrP,https://fliiga.com/ottelut/miehet/fbc-turku-nokian-krp-27-1-2023/,3,15
430790,2023-01-27 18:30:00,2022-2023,Runkosarja,,Indians,EräViikingit,https://fliiga.com/ottelut/miehet/indians-eraviikingit-27-1-2023/,5,4
430791,2023-01-28 16:30:00,2022-2023,Runkosarja,,TPS,SPV,https://fliiga.com/ottelut/miehet/tps-spv-28-1-2023/,5,6
430792,2023-01-28 17:00:00,2022-2023,Runkosarja,,Jymy,Classic,https://fliiga.com/ottelut/miehet/jymy-classic-28-1-2023/,2,5
430793,2023-01-28 18:30:00,2022-2023,Runkosarja,,Happee,LASB,https://fliiga.com/ottelut/miehet/happee-lasb-28-1-2023/,13,6
430794,2023-01-28 18:30:00,2022-2023,Runkosarja,,Oilers,OLS,https://fliiga.com/ottelut/miehet/oilers-ols-28-1-2023/,10,4
430795,2023-01-29 15:00:00,2022-2023,Runkosarja,,TPS,OLS,https://fliiga.com/ottelut/miehet/tps-ols-29-1-2023/,4,3
430796,2023-01-29 16:00:00,2022-2023,Runkosarja,,LASB,Indians,https://fliiga.com/ottelut/miehet/lasb-indians-29-1-2023/,2,11
430797,2023-01-29 17:00:00,2022-2023,Runkosarja,,Oilers,SPV,https://fliiga.com/ottelut/miehet/oilers-spv-29-1-2023/,9,3
430798,2023-01-30 18:30:00,2022-2023,Runkosarja,,Nokian KrP,Jymy,https://fliiga.com/ottelut/miehet/nokian-krp-jymy-30-1-2023/,10,4
430799,2023-02-02 18:30:00,2022-2023,Runkosarja,,Classic,Indians,https://fliiga.com/ottelut/miehet/classic-indians-2-2-2023/,7,6
430800,2023-02-02 18:30:00,2022-2023,Runkosarja,,LASB,Oilers,https://fliiga.com/ottelut/miehet/lasb-oilers-2-2-2023/,3,7
430801,2023-02-03 18:30:00,2022-2023,Runkosarja,,TPS,Nokian KrP,https://fliiga.com/ottelut/miehet/tps-nokian-krp-3-2-2023/,5,6
430802,2023-02-04 15:00:00,2022-2023,Runkosarja,,OLS,FBC Turku,https://fliiga.com/ottelut/miehet/ols-fbc-turku-4-2-2023/,6,2
430804,2023-02-04 17:00:00,2022-2023,Runkosarja,,SPV,Classic,https://fliiga.com/ottelut/miehet/spv-classic-4-2-2023/,6,4
430803,2023-02-04 18:00:00,2022-2023,Runkosarja,,Indians,Jymy,https://fliiga.com/ottelut/miehet/indians-jymy-4-2-2023/,5,3
430806,2023-02-05 16:00:00,2022-2023,Runkosarja,,LASB,TPS,https://fliiga.com/ottelut/miehet/lasb-tps-5-2-2023/,2,11
430805,2023-02-05 17:00:00,2022-2023,Runkosarja,,Happee,FBC Turku,https://fliiga.com/ottelut/miehet/happee-fbc-turku-5-2-2023/,6,5
430807,2023-02-05 17:00:00,2022-2023,Runkosarja,,Oilers,Jymy,https://fliiga.com/ottelut/miehet/oilers-jymy-5-2-2023/,13,1
430862,2023-02-07 18:30:00,2022-2023,Runkosarja,,EräViikingit,Happee,https://fliiga.com/ottelut/miehet/eraviikingit-happee-7-2-2023/,1,8
430808,2023-02-10 18:30:00,2022-2023,Runkosarja,,Happee,Jymy,https://fliiga.com/ottelut/miehet/happee-jymy-10-2-2023/,9,3
430809,2023-02-10 18:30:00,2022-2023,Runkosarja,,Indians,FBC Turku,https://fliiga.com/ottelut/miehet/indians-fbc-turku-10-2-2023/,7,4
430810,2023-02-10 18:30:00,2022-2023,Runkosarja,,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-10-2-2023/,8,4
430811,2023-02-10 18:30:00,2022-2023,Runkosarja,,TPS,LASB,https://fliiga.com/ottelut/miehet/tps-lasb-10-2-2023/,8,0
430841,2023-02-10 18:30:00,2022-2023,Runkosarja,,Classic,OLS,https://fliiga.com/ottelut/miehet/classic-ols-10-2-2023/,8,3
430812,2023-02-11 15:00:00,2022-2023,Runkosarja,,FBC Turku,SPV,https://fliiga.com/ottelut/miehet/fbc-turku-spv-11-2-2023/,8,7
430825,2023-02-11 17:00:00,2022-2023,Runkosarja,,Jymy,TPS,https://fliiga.com/ottelut/miehet/jymy-tps-11-2-2023/,3,5
430813,2023-02-12 15:00:00,2022-2023,Runkosarja,,OLS,Nokian KrP,https://fliiga.com/ottelut/miehet/ols-nokian-krp-12-2-2023/,5,6
430815,2023-02-12 16:00:00,2022-2023,Runkosarja,,LASB,Classic,https://fliiga.com/ottelut/miehet/lasb-classic-12-2-2023/,3,4
430814,2023-02-12 17:00:00,2022-2023,Runkosarja,,Happee,Oilers,https://fliiga.com/ottelut/miehet/happee-oilers-12-2-2023/,3,4
430816,2023-02-15 18:30:00,2022-2023,Runkosarja,,Classic,EräViikingit,https://fliiga.com/ottelut/miehet/classic-eraviikingit-15-2-2023/,12,5
430817,2023-02-17 18:30:00,2022-2023,Runkosarja,,Nokian KrP,EräViikingit,https://fliiga.com/ottelut/miehet/nokian-krp-eraviikingit-17-2-2023/,12,3
430818,2023-02-17 18:30:00,2022-2023,Runkosarja,,TPS,Happee,https://fliiga.com/ottelut/miehet/tps-happee-17-2-2023/,3,7
430819,2023-02-17 18:30:00,2022-2023,Runkosarja,,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-17-2-2023/,8,2
430820,2023-02-18 14:30:00,2022-2023,Runkosarja,,FBC Turku,Oilers,https://fliiga.com/ottelut/miehet/fbc-turku-oilers-18-2-2023/,3,10
430821,2023-02-18 17:00:00,2022-2023,Runkosarja,,Jymy,OLS,https://fliiga.com/ottelut/miehet/jymy-ols-18-2-2023/,3,6
430823,2023-02-18 17:00:00,2022-2023,Runkosarja,,SPV,LASB,https://fliiga.com/ottelut/miehet/spv-lasb-18-2-2023/,8,3
430822,2023-02-18 18:00:00,2022-2023,Runkosarja,,Indians,Nokian KrP,https://fliiga.com/ottelut/miehet/indians-nokian-krp-18-2-2023/,4,8
430826,2023-02-19 16:00:00,2022-2023,Runkosarja,,LASB,OLS,https://fliiga.com/ottelut/miehet/lasb-ols-19-2-2023/,4,5
430824,2023-02-19 17:00:00,2022-2023,Runkosarja,,Happee,Classic,https://fliiga.com/ottelut/miehet/happee-classic-19-2-2023/,2,9
430863,2023-02-19 17:00:00,2022-2023,Runkosarja,,EräViikingit,SPV,https://fliiga.com/ottelut/miehet/eraviikingit-spv-19-2-2023/,6,3
430827,2023-02-22 18:30:00,2022-2023,Runkosarja,,Nokian KrP,LASB,https://fliiga.com/ottelut/miehet/nokian-krp-lasb-22-2-2023/,6,1
430828,2023-02-25 15:00:00,2022-2023,Runkosarja,,OLS,EräViikingit,https://fliiga.com/ottelut/miehet/ols-eraviikingit-25-2-2023/,7,4
430829,2023-02-25 17:00:00,2022-2023,Runkosarja,,Classic,Indians,https://fliiga.com/ottelut/miehet/classic-indians-25-2-2023/,8,6
430830,2023-02-25 17:00:00,2022-2023,Runkosarja,,Jymy,Oilers,https://fliiga.com/ottelut/miehet/jymy-oilers-25-2-2023/,4,9
430831,2023-02-25 18:30:00,2022-2023,Runkosarja,,TPS,FBC Turku,https://fliiga.com/ottelut/miehet/tps-fbc-turku-25-2-2023/,6,5
430832,2023-02-26 15:00:00,2022-2023,Runkosarja,,OLS,Happee,https://fliiga.com/ottelut/miehet/ols-happee-26-2-2023/,4,6
430833,2023-02-26 17:00:00,2022-2023,Runkosarja,,SPV,Indians,https://fliiga.com/ottelut/miehet/spv-indians-26-2-2023/,6,7
430834,2023-02-28 18:30:00,2022-2023,Runkosarja,,Nokian KrP,Happee,https://fliiga.com/ottelut/miehet/nokian-krp-happee-28-2-2023/,5,6
430835,2023-03-01 18:30:00,2022-2023,Runkosarja,,Classic,TPS,https://fliiga.com/ottelut/miehet/classic-tps-1-3-2023/,5,8
430836,2023-03-03 18:30:00,2022-2023,Runkosarja,,FBC Turku,LASB,https://fliiga.com/ottelut/miehet/fbc-turku-lasb-3-3-2023/,3,8
430837,2023-03-03 18:30:00,2022-2023,Runkosarja,,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-3-3-2023/,3,6
430838,2023-03-04 17:00:00,2022-2023,Runkosarja,,Jymy,EräViikingit,https://fliiga.com/ottelut/miehet/jymy-eraviikingit-4-3-2023/,6,5
430839,2023-03-04 18:00:00,2022-2023,Runkosarja,,Indians,OLS,https://fliiga.com/ottelut/miehet/indians-ols-4-3-2023/,6,5
430840,2023-03-05 15:00:00,2022-2023,Runkosarja,,TPS,Nokian KrP,https://fliiga.com/ottelut/miehet/tps-nokian-krp-5-3-2023/,4,3
430843,2023-03-05 16:00:00,2022-2023,Runkosarja,,LASB,Jymy,https://fliiga.com/ottelut/miehet/lasb-jymy-5-3-2023/,4,6
430844,2023-03-05 17:00:00,2022-2023,Runkosarja,,SPV,Happee,https://fliiga.com/ottelut/miehet/spv-happee-5-3-2023/,6,7
430842,2023-03-05 18:30:00,2022-2023,Runkosarja,,FBC Turku,EräViikingit,https://fliiga.com/ottelut/miehet/fbc-turku-eraviikingit-5-3-2023/,1,9
430845,2023-03-07 18:30:00,2022-2023,Runkosarja,,Nokian KrP,Oilers,https://fliiga.com/ottelut/miehet/nokian-krp-oilers-7-3-2023/,6,5
430846,2023-03-08 18:30:00,2022-2023,Runkosarja,,SPV,Jymy,https://fliiga.com/ottelut/miehet/spv-jymy-8-3-2023/,4,3
430847,2023-03-11 17:00:00,2022-2023,Runkosarja,,Classic,Nokian KrP,https://fliiga.com/ottelut/miehet/classic-nokian-krp-11-3-2023/,3,4
430848,2023-03-11 17:00:00,2022-2023,Runkosarja,,EräViikingit,LASB,https://fliiga.com/ottelut/miehet/eraviikingit-lasb-11-3-2023/,5,2
430849,2023-03-11 17:00:00,2022-2023,Runkosarja,,Happee,Indians,https://fliiga.com/ottelut/miehet/happee-indians-11-3-2023/,8,5
430850,2023-03-11 17:00:00,2022-2023,Runkosarja,,Jymy,FBC Turku,https://fliiga.com/ottelut/miehet/jymy-fbc-turku-11-3-2023/,5,6
430851,2023-03-11 17:00:00,2022-2023,Runkosarja,,Oilers,TPS,https://fliiga.com/ottelut/miehet/oilers-tps-11-3-2023/,6,5
430852,2023-03-11 17:00:00,2022-2023,Runkosarja,,OLS,SPV,https://fliiga.com/ottelut/miehet/ols-spv-11-3-2023/,5,4
452091,2023-03-15 18:30:00,2022-2023,Play offs,Puolivälierät,Nokian KrP,OLS,https://fliiga.com/ottelut/miehet/nokian-krp-ols-15-3-2023/,7,6
452095,2023-03-15 18:30:00,2022-2023,Play offs,Puolivälierät,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-15-3-2023/,10,3
452100,2023-03-16 18:30:00,2022-2023,Play offs,Puolivälierät,Happee,SPV,https://fliiga.com/ottelut/miehet/happee-spv-16-3-2023/,3,2
452105,2023-03-16 18:30:00,2022-2023,Play offs,Puolivälierät,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-16-3-2023/,6,7
452096,2023-03-17 18:30:00,2022-2023,Play offs,Puolivälierät,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-17-3-2023/,4,5
452092,2023-03-18 14:30:00,2022-2023,Play offs,Puolivälierät,OLS,Nokian KrP,https://fliiga.com/ottelut/miehet/ols-nokian-krp-18-3-2023/,4,6
452101,2023-03-18 17:00:00,2022-2023,Play offs,Puolivälierät,SPV,Happee,https://fliiga.com/ottelut/miehet/spv-happee-18-3-2023/,5,8
452093,2023-03-19 17:00:00,2022-2023,Play offs,Puolivälierät,Nokian KrP,OLS,https://fliiga.com/ottelut/miehet/nokian-krp-ols-19-3-2023/,7,5
452097,2023-03-19 17:00:00,2022-2023,Play offs,Puolivälierät,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-19-3-2023/,2,4
452106,2023-03-19 18:30:00,2022-2023,Play offs,Puolivälierät,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-19-3-2023/,6,4
452107,2023-03-20 18:30:00,2022-2023,Play offs,Puolivälierät,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-20-3-2023/,4,7
452102,2023-03-21 18:30:00,2022-2023,Play offs,Puolivälierät,Happee,SPV,https://fliiga.com/ottelut/miehet/happee-spv-21-3-2023/,10,7
452094,2023-03-22 18:00:00,2022-2023,Play offs,Puolivälierät,OLS,Nokian KrP,https://fliiga.com/ottelut/miehet/ols-nokian-krp-22-3-2023/,5,13
452098,2023-03-22 18:30:00,2022-2023,Play offs,Puolivälierät,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-22-3-2023/,1,10
452108,2023-03-22 18:30:00,2022-2023,Play offs,Puolivälierät,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-22-3-2023/,8,7
452103,2023-03-23 18:30:00,2022-2023,Play offs,Puolivälierät,SPV,Happee,https://fliiga.com/ottelut/miehet/spv-happee-23-3-2023/,4,3
452099,2023-03-24 18:30:00,2022-2023,Play offs,Puolivälierät,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-24-3-2023/,10,2
452104,2023-03-26 17:00:00,2022-2023,Play offs,Puolivälierät,Happee,SPV,https://fliiga.com/ottelut/miehet/happee-spv-26-3-2023/,8,3
452596,2023-03-31 18:30:00,2022-2023,Play offs,Välierät,Nokian KrP,Oilers,https://fliiga.com/ottelut/miehet/nokian-krp-oilers-31-3-2023/,9,6
452600,2023-03-31 18:30:00,2022-2023,Play offs,Välierät,TPS,Happee,https://fliiga.com/ottelut/miehet/tps-happee-31-3-2023/,4,1
452597,2023-04-02 17:00:00,2022-2023,Play offs,Välierät,Oilers,Nokian KrP,https://fliiga.com/ottelut/miehet/oilers-nokian-krp-2-4-2023/,5,7
452601,2023-04-02 18:30:00,2022-2023,Play offs,Välierät,Happee,TPS,https://fliiga.com/ottelut/miehet/happee-tps-2-4-2023/,2,9
452598,2023-04-04 18:30:00,2022-2023,Play offs,Välierät,Nokian KrP,Oilers,https://fliiga.com/ottelut/miehet/nokian-krp-oilers-4-4-2023/,10,4
452602,2023-04-04 18:30:00,2022-2023,Play offs,Välierät,TPS,Happee,https://fliiga.com/ottelut/miehet/tps-happee-4-4-2023/,6,3
452599,2023-04-07 15:00:00,2022-2023,Play offs,Välierät,Oilers,Nokian KrP,https://fliiga.com/ottelut/miehet/oilers-nokian-krp-7-4-2023/,6,10
452603,2023-04-07 17:00:00,2022-2023,Play offs,Välierät,Happee,TPS,https://fliiga.com/ottelut/miehet/happee-tps-7-4-2023/,2,3
452995,2023-04-14 18:30:00,2022-2023,Play offs,Finaali,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-14-4-2023/,3,4
453002,2023-04-14 18:30:00,2022-2023,Play offs,Pronssiottelu,Happee,Oilers,https://fliiga.com/ottelut/miehet/happee-oilers-14-4-2023/,4,9
452996,2023-04-16 15:00:00,2022-2023,Play offs,Finaali,TPS,Nokian KrP,https://fliiga.com/ottelut/miehet/tps-nokian-krp-16-4-2023/,3,4
452997,2023-04-18 18:30:00,2022-2023,Play offs,Finaali,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-18-4-2023/,7,3
452998,2023-04-21 18:30:00,2022-2023,Play offs,Finaali,TPS,Nokian KrP,https://fliiga.com/ottelut/miehet/tps-nokian-krp-21-4-2023/,3,7
452999,2023-04-23 16:00:00,2022-2023,Play offs,Finaali,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-23-4-2023/,3,6
453000,2023-04-26 18:30:00,2022-2023,Play offs,Finaali,TPS,Nokian KrP,https://fliiga.com/ottelut/miehet/tps-nokian-krp-26-4-2023/,4,2
453001,2023-04-28 18:30:00,2022-2023,Play offs,Finaali,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-28-4-2023/,2,3
715140,2023-09-15 18:30:00,2023-2024,Runkosarja,,Happee,LASB,https://fliiga.com/ottelut/miehet/happee-lasb-15-9-2023/,4,5
715138,2023-09-16 17:00:00,2023-2024,Runkosarja,,SPV,TPS,https://fliiga.com/ottelut/miehet/spv-tps-16-9-2023/,8,5
715139,2023-09-16 17:00:00,2023-2024,Runkosarja,,Classic,Indians,https://fliiga.com/ottelut/miehet/classic-indians-16-9-2023/,2,9
715137,2023-09-16 18:00:00,2023-2024,Runkosarja,,OLS,Nokian KrP,https://fliiga.com/ottelut/miehet/ols-nokian-krp-16-9-2023/,5,11
715135,2023-09-17 17:00:00,2023-2024,Runkosarja,,Oilers,EräViikingit,https://fliiga.com/ottelut/miehet/oilers-eraviikingit-17-9-2023/,7,6
715136,2023-09-17 17:00:00,2023-2024,Runkosarja,,Jymy,FBC Turku,https://fliiga.com/ottelut/miehet/jymy-fbc-turku-17-9-2023/,5,3
715134,2023-09-18 18:30:00,2023-2024,Runkosarja,,Nokian KrP,Oilers,https://fliiga.com/ottelut/miehet/nokian-krp-oilers-18-9-2023/,8,11
715132,2023-09-20 18:30:00,2023-2024,Runkosarja,,TPS,Classic,https://fliiga.com/ottelut/miehet/tps-classic-20-9-2023/,3,5
715133,2023-09-20 18:30:00,2023-2024,Runkosarja,,Jymy,Happee,https://fliiga.com/ottelut/miehet/jymy-happee-20-9-2023/,9,4
715130,2023-09-22 18:30:00,2023-2024,Runkosarja,,Nokian KrP,EräViikingit,https://fliiga.com/ottelut/miehet/nokian-krp-eraviikingit-22-9-2023/,9,2
715131,2023-09-22 18:30:00,2023-2024,Runkosarja,,Indians,SPV,https://fliiga.com/ottelut/miehet/indians-spv-22-9-2023/,6,5
715129,2023-09-23 15:00:00,2023-2024,Runkosarja,,Happee,FBC Turku,https://fliiga.com/ottelut/miehet/happee-fbc-turku-23-9-2023/,9,3
715127,2023-09-23 17:00:00,2023-2024,Runkosarja,,Oilers,OLS,https://fliiga.com/ottelut/miehet/oilers-ols-23-9-2023/,10,3
715128,2023-09-23 17:00:00,2023-2024,Runkosarja,,Classic,SPV,https://fliiga.com/ottelut/miehet/classic-spv-23-9-2023/,8,6
715126,2023-09-24 17:00:00,2023-2024,Runkosarja,,EräViikingit,OLS,https://fliiga.com/ottelut/miehet/eraviikingit-ols-24-9-2023/,3,6
715125,2023-09-25 18:30:00,2023-2024,Runkosarja,,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-25-9-2023/,5,4
715124,2023-09-27 18:30:00,2023-2024,Runkosarja,,FBC Turku,Nokian KrP,https://fliiga.com/ottelut/miehet/fbc-turku-nokian-krp-27-9-2023/,3,5
715120,2023-09-29 18:30:00,2023-2024,Runkosarja,,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-29-9-2023/,5,6
715121,2023-09-29 18:30:00,2023-2024,Runkosarja,,Jymy,SPV,https://fliiga.com/ottelut/miehet/jymy-spv-29-9-2023/,4,3
715122,2023-09-29 18:30:00,2023-2024,Runkosarja,,Happee,TPS,https://fliiga.com/ottelut/miehet/happee-tps-29-9-2023/,5,4
715123,2023-09-29 18:30:00,2023-2024,Runkosarja,,EräViikingit,Classic,https://fliiga.com/ottelut/miehet/eraviikingit-classic-29-9-2023/,5,11
715117,2023-09-30 17:00:00,2023-2024,Runkosarja,,TPS,OLS,https://fliiga.com/ottelut/miehet/tps-ols-30-9-2023/,7,3
715118,2023-09-30 17:00:00,2023-2024,Runkosarja,,LASB,Nokian KrP,https://fliiga.com/ottelut/miehet/lasb-nokian-krp-30-9-2023/,6,5
715119,2023-09-30 17:00:00,2023-2024,Runkosarja,,EräViikingit,Indians,https://fliiga.com/ottelut/miehet/eraviikingit-indians-30-9-2023/,1,12
715115,2023-10-01 17:00:00,2023-2024,Runkosarja,,SPV,Happee,https://fliiga.com/ottelut/miehet/spv-happee-1-10-2023/,3,7
715116,2023-10-01 17:00:00,2023-2024,Runkosarja,,FBC Turku,OLS,https://fliiga.com/ottelut/miehet/fbc-turku-ols-1-10-2023/,5,4
715114,2023-10-02 18:30:00,2023-2024,Runkosarja,,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-2-10-2023/,5,3
715112,2023-10-05 18:30:00,2023-2024,Runkosarja,,Happee,Nokian KrP,https://fliiga.com/ottelut/miehet/happee-nokian-krp-5-10-2023/,5,7
715113,2023-10-05 18:30:00,2023-2024,Runkosarja,,LASB,Classic,https://fliiga.com/ottelut/miehet/lasb-classic-5-10-2023/,5,10
715109,2023-10-06 18:30:00,2023-2024,Runkosarja,,TPS,EräViikingit,https://fliiga.com/ottelut/miehet/tps-eraviikingit-6-10-2023/,15,2
715110,2023-10-06 18:30:00,2023-2024,Runkosarja,,Oilers,SPV,https://fliiga.com/ottelut/miehet/oilers-spv-6-10-2023/,5,3
715111,2023-10-06 18:30:00,2023-2024,Runkosarja,,Indians,FBC Turku,https://fliiga.com/ottelut/miehet/indians-fbc-turku-6-10-2023/,8,3
715108,2023-10-07 15:00:00,2023-2024,Runkosarja,,FBC Turku,SPV,https://fliiga.com/ottelut/miehet/fbc-turku-spv-7-10-2023/,2,15
715107,2023-10-07 17:00:00,2023-2024,Runkosarja,,Jymy,TPS,https://fliiga.com/ottelut/miehet/jymy-tps-7-10-2023/,1,4
715106,2023-10-08 18:00:00,2023-2024,Runkosarja,,OLS,LASB,https://fliiga.com/ottelut/miehet/ols-lasb-8-10-2023/,6,5
715104,2023-10-09 18:30:00,2023-2024,Runkosarja,,OLS,Happee,https://fliiga.com/ottelut/miehet/ols-happee-9-10-2023/,10,5
715105,2023-10-09 18:30:00,2023-2024,Runkosarja,,Nokian KrP,Jymy,https://fliiga.com/ottelut/miehet/nokian-krp-jymy-9-10-2023/,6,7
715101,2023-10-13 18:30:00,2023-2024,Runkosarja,,Oilers,TPS,https://fliiga.com/ottelut/miehet/oilers-tps-13-10-2023/,9,4
715102,2023-10-13 18:30:00,2023-2024,Runkosarja,,Indians,LASB,https://fliiga.com/ottelut/miehet/indians-lasb-13-10-2023/,10,4
715103,2023-10-13 18:30:00,2023-2024,Runkosarja,,Happee,Jymy,https://fliiga.com/ottelut/miehet/happee-jymy-13-10-2023/,6,5
715099,2023-10-14 17:00:00,2023-2024,Runkosarja,,SPV,EräViikingit,https://fliiga.com/ottelut/miehet/spv-eraviikingit-14-10-2023/,11,4
715100,2023-10-14 17:00:00,2023-2024,Runkosarja,,Classic,OLS,https://fliiga.com/ottelut/miehet/classic-ols-14-10-2023/,7,5
715098,2023-10-15 16:00:00,2023-2024,Runkosarja,,Nokian KrP,OLS,https://fliiga.com/ottelut/miehet/nokian-krp-ols-15-10-2023/,7,1
715095,2023-10-15 17:00:00,2023-2024,Runkosarja,,SPV,Indians,https://fliiga.com/ottelut/miehet/spv-indians-15-10-2023/,6,4
715096,2023-10-15 17:00:00,2023-2024,Runkosarja,,Jymy,Oilers,https://fliiga.com/ottelut/miehet/jymy-oilers-15-10-2023/,4,8
715097,2023-10-15 17:00:00,2023-2024,Runkosarja,,FBC Turku,Classic,https://fliiga.com/ottelut/miehet/fbc-turku-classic-15-10-2023/,6,10
715094,2023-10-16 18:30:00,2023-2024,Runkosarja,,LASB,TPS,https://fliiga.com/ottelut/miehet/lasb-tps-16-10-2023/,2,6
715093,2023-10-18 18:30:00,2023-2024,Runkosarja,,TPS,FBC Turku,https://fliiga.com/ottelut/miehet/tps-fbc-turku-18-10-2023/,16,2
